Draw,Date,Winning Number 1,2,3,4,5,6,Bonus Number,Powerball,From Last,Low,High,Odd,Even,1-10,11-20,21-30,31-40,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
2097,2021-09-08,3,27,33,35,36,37,2,3,"33,35",2,5,5,2,2,0,1,4,0,0.00,0,0.00,14,2284.00,51,121.00,829,59.00,1002,46.00,11580,16.50
2096,2021-09-04,8,10,12,26,33,35,11,7,10,4,3,3,4,2,2,1,2,0,0.00,1,43295.00,26,1128.00,55,124.00,1055,58.00,1477,39.00,14671,16.50
2095,2021-09-01,2,10,18,25,27,30,40,1,25,3,4,2,5,2,1,3,1,0,0.00,0,0.00,17,1516.00,36,107.00,625,56.00,852,40.00,8755,16.50
2094,2021-08-28,6,22,26,28,29,39,25,4,29,1,6,3,4,1,0,5,1,0,0.00,0,0.00,13,2231.00,43,111.00,690,62.00,1016,40.00,10041,16.50
2093,2021-08-25,11,12,29,33,34,38,23,3,"12,23",2,5,4,3,0,2,2,3,0,0.00,1,30809.00,11,1371.00,49,97.00,476,68.00,829,40.00,7068,16.50
2092,2021-08-21,4,12,14,18,23,24,8,7,"18,23",5,2,1,6,2,3,2,0,1,11500000.00,1,24720.00,31,906.00,73,76.00,1146,48.00,1586,31.00,14308,16.50
2091,2021-08-18,1,5,18,23,32,40,29,6,"23,29",3,4,4,3,2,1,2,2,0,0.00,1,26075.00,50,559.00,61,98.00,926,53.00,1199,40.00,12689,16.50
2090,2021-08-14,10,23,24,29,35,38,25,1,"10,25,29",1,6,4,3,1,0,4,2,0,0.00,1,38697.00,17,1728.00,68,125.00,1128,65.00,1494,45.00,16107,16.50
2089,2021-08-11,3,7,10,18,25,29,16,1,,5,2,4,3,3,2,2,0,0,0.00,1,20864.00,20,1073.00,61,90.00,843,52.00,1087,39.00,11527,16.50
2088,2021-08-07,9,11,13,14,17,27,5,5,13,6,1,6,1,2,4,1,0,0,0.00,2,23871.00,44,897.00,143,61.00,1394,49.00,2216,31.00,17978,16.50
2087,2021-08-04,13,26,28,30,34,39,1,3,"1,34",2,5,3,4,1,1,3,2,0,0.00,1,27748.00,15,1457.00,46,119.00,688,66.00,971,44.00,10041,16.50
2086,2021-07-31,6,8,23,29,34,40,1,3,"6,8,29",3,4,3,4,3,0,2,2,1,5333333.00,2,32314.00,18,1620.00,65,112.00,1168,59.00,1557,40.00,15769,16.50
2085,2021-07-28,6,8,9,10,20,30,29,9,"9,10",5,2,2,5,4,1,2,0,0,0.00,0,0.00,27,1143.00,58,86.00,780,48.00,964,38.00,10264,16.50
2084,2021-07-24,7,9,10,14,24,35,1,8,7,5,2,4,3,4,1,1,1,1,17166667.00,0,0.00,52,1535.00,124,98.00,1784,56.00,2522,37.00,25727,16.50
2083,2021-07-21,5,7,28,29,33,38,23,3,5,2,5,5,2,2,0,3,2,0,0.00,2,29282.00,28,1316.00,82,107.00,1210,60.00,1802,39.00,17459,16.50
2082,2021-07-17,3,5,8,11,32,36,37,3,,4,3,4,3,3,1,0,3,0,0.00,0,0.00,37,1698.00,84,120.00,1606,54.00,1935,42.00,22387,16.50
2081,2021-07-14,6,12,13,19,21,38,33,8,19,4,3,4,3,1,3,1,2,0,0.00,0,0.00,25,1724.00,58,111.00,1155,53.00,1384,41.00,15332,16.50
2080,2021-07-10,7,14,19,22,25,26,27,9,14,3,4,4,3,1,2,4,0,0,0.00,1,36805.00,35,1055.00,79,102.00,1289,54.00,1709,38.00,17124,16.50
2079,2021-07-07,3,8,14,15,30,31,39,3,,4,3,4,3,2,2,1,2,0,0.00,3,26668.00,23,1058.00,37,138.00,962,55.00,1018,45.00,12518,16.50
2078,2021-07-03,4,5,12,21,22,40,7,2,22,4,3,3,4,3,1,2,1,0,0.00,0,0.00,19,2205.00,93,84.00,1205,54.00,1797,33.00,16519,16.50
2077,2021-06-30,1,8,9,13,22,35,15,6,1,5,2,5,2,3,2,1,1,0,0.00,0,0.00,22,1463.00,54,95.00,788,53.00,1082,35.00,10423,16.50
2076,2021-06-26,1,2,6,11,26,32,10,3,"10,26",5,2,2,5,4,1,1,1,1,13000000.00,1,40831.00,36,1236.00,97,101.00,1603,53.00,2140,37.00,21933,16.50
2075,2021-06-23,8,17,18,26,27,38,10,1,27,4,3,2,5,2,2,2,1,0,0.00,1,38086.00,21,1259.00,54,121.00,1022,57.00,1380,40.00,13753,16.50
2074,2021-06-19,12,13,23,27,30,31,32,7,,2,5,4,3,0,2,3,2,0,0.00,1,32225.00,34,1114.00,95,98.00,1461,53.00,1690,41.00,19814,16.50
2073,2021-06-16,17,22,25,26,35,39,19,6,,2,5,5,2,0,2,3,2,0,0.00,0,0.00,15,2199.00,54,110.00,798,62.00,1110,40.00,11150,16.50
2072,2021-06-12,4,12,15,18,24,36,3,9,"3,18",5,2,2,5,2,3,1,1,0,0.00,2,23886.00,19,1362.00,66,109.00,1205,52.00,1494,40.00,14860,16.50
2071,2021-06-09,3,6,18,21,29,35,19,1,"19,29",4,3,5,2,2,2,2,1,0,0.00,0,0.00,20,1525.00,42,108.00,645,61.00,916,42.00,9222,16.50
2070,2021-06-05,17,19,26,29,32,39,22,2,,2,5,4,3,0,2,3,2,1,16500000.00,1,46845.00,40,1218.00,111,106.00,1623,60.00,2321,40.00,23436,16.50
2069,2021-06-02,3,4,10,14,37,38,34,5,"10,38",4,3,2,5,3,1,0,3,0,0.00,1,45080.00,21,1505.00,73,111.00,1074,64.00,1450,44.00,15688,16.50
2068,2021-05-29,2,10,16,31,35,38,40,5,"16,31",3,4,2,5,2,1,0,4,0,0.00,1,50200.00,34,1212.00,91,114.00,1391,63.00,1973,42.00,20014,16.50
2067,2021-05-26,7,13,16,30,31,39,21,9,"21,39",3,4,5,2,1,2,2,2,0,0.00,1,37255.00,25,1272.00,56,115.00,959,62.00,1266,42.00,13129,16.50
2066,2021-05-22,19,21,23,36,38,39,40,9,,1,6,4,3,0,1,2,4,0,0.00,1,37210.00,42,1092.00,77,112.00,1089,66.00,1636,42.00,15725,16.50
2065,2021-05-19,1,11,16,22,30,34,18,9,,4,3,2,5,1,3,2,1,0,0.00,1,28744.00,23,1129.00,50,111.00,755,61.00,1056,40.00,10593,16.50
2064,2021-05-15,6,8,17,25,26,31,15,7,26,4,3,4,3,2,2,2,1,0,0.00,1,33457.00,30,1074.00,98,90.00,1249,54.00,1681,37.00,17065,16.50
2063,2021-05-12,2,3,26,29,32,35,11,3,"3,26,29,35",3,4,4,3,2,1,2,2,0,0.00,0,0.00,14,2144.00,48,109.00,710,63.00,1118,39.00,9897,16.50
2062,2021-05-08,6,17,26,29,34,35,3,10,26,3,4,4,3,2,1,2,2,1,12333333.00,2,29951.00,35,1553.00,101,124.00,1805,62.00,2468,42.00,24406,16.50
2061,2021-05-05,2,9,21,25,26,38,18,4,25,3,4,3,4,2,1,3,1,0,0.00,0,0.00,30,1744.00,75,107.00,1115,60.00,1620,39.00,15584,16.50
2060,2021-05-01,7,20,25,30,31,33,12,6,7,3,4,4,3,1,2,2,2,0,0.00,4,26135.00,31,1345.00,94,104.00,1323,60.00,1894,40.00,19197,16.50
2059,2021-04-28,6,7,18,23,35,40,17,10,,4,3,4,3,2,2,1,2,0,0.00,1,32931.00,18,1301.00,55,110.00,759,64.00,1100,42.00,11480,16.50
2058,2021-04-24,4,5,21,26,31,36,38,2,38,2,5,3,4,2,0,2,3,0,0.00,0,0.00,24,2012.00,58,137.00,1109,61.00,1403,47.00,15993,16.50
2057,2021-04-21,1,18,23,33,37,38,34,7,1,2,5,4,3,1,1,1,4,0,0.00,2,22789.00,12,1562.00,48,117.00,776,59.00,940,44.00,10958,16.50
2056,2021-04-17,1,8,22,24,35,40,6,5,"1,6",3,4,2,5,3,0,2,2,1,14250000.00,0,0.00,36,1799.00,82,117.00,1546,57.00,2158,40.00,22286,16.50
2055,2021-04-14,1,9,12,16,21,23,6,5,"6,23",5,2,4,3,3,2,2,0,0,0.00,1,27449.00,37,967.00,82,88.00,1299,50.00,1888,32.00,17274,16.50
2054,2021-04-10,6,23,24,28,30,35,20,10,6,2,5,2,5,1,1,4,1,0,0.00,1,42533.00,23,1664.00,67,133.00,1273,65.00,1714,45.00,18301,16.50
2053,2021-04-07,6,10,15,22,29,31,38,2,15,3,4,3,4,2,1,2,2,0,0.00,1,33845.00,34,891.00,51,119.00,948,55.00,1093,45.00,13422,16.50
2052,2021-04-03,8,15,16,21,25,34,19,8,34,4,3,4,3,1,3,2,1,0,0.00,1,36144.00,34,1170.00,78,114.00,1291,59.00,1857,39.00,18079,16.50
2051,2021-03-31,9,10,11,33,34,35,3,10,"33,34",4,3,5,2,3,1,0,3,0,0.00,0,0.00,28,1388.00,49,116.00,744,66.00,951,44.00,9907,16.50
2050,2021-03-27,6,25,31,32,33,34,39,6,33,1,6,4,3,1,0,1,5,0,0.00,0,0.00,23,2010.00,74,107.00,993,63.00,1385,44.00,14357,16.50
2049,2021-03-24,2,13,17,20,27,33,35,8,17,4,3,5,2,1,3,1,2,1,4250000.00,0,0.00,18,1751.00,41,122.00,860,52.00,961,43.00,11119,16.50
2048,2021-03-20,1,11,17,23,31,40,14,5,,4,3,5,2,1,3,1,2,1,5200000.00,3,22487.00,46,771.00,78,100.00,1299,50.00,1615,38.00,17308,16.50
2047,2021-03-17,3,4,10,15,20,33,28,4,,5,2,3,4,3,2,1,1,0,0.00,1,29934.00,18,1206.00,65,93.00,831,55.00,1117,39.00,11657,16.50
2046,2021-03-13,1,7,11,19,22,26,27,2,"11,22",4,3,5,2,2,2,3,0,1,8250000.00,0,0.00,64,896.00,108,80.00,1937,39.00,2049,33.00,21654,16.50
2045,2021-03-10,3,6,11,15,17,22,25,10,"6,11,15,17",5,2,5,2,2,3,2,0,0,0.00,0,0.00,19,1644.00,57,96.00,875,52.00,1095,39.00,11428,16.50
2044,2021-03-06,1,6,11,17,18,35,15,9,,6,1,5,2,2,4,0,1,0,0.00,0,0.00,33,1513.00,61,116.00,1074,58.00,1431,41.00,14885,16.50
2043,2021-03-03,3,9,20,22,26,39,31,9,26,3,4,4,3,2,1,2,2,0,0.00,2,30107.00,13,1472.00,42,118.00,749,58.00,894,43.00,10018,16.50
2042,2021-02-27,15,23,26,32,38,40,13,3,"26,38,40",2,5,3,4,0,2,2,3,1,22500000.00,1,47251.00,43,1337.00,119,117.00,2011,60.00,2963,40.00,28184,16.50
2041,2021-02-24,7,24,26,31,36,38,40,5,7,1,6,2,5,1,0,2,4,0,0.00,2,30342.00,30,1437.00,95,115.00,1453,63.00,2129,41.00,21229,16.50
2040,2021-02-20,7,10,16,19,29,30,11,8,16,5,2,4,3,2,3,2,0,0,0.00,2,27380.00,47,1044.00,112,97.00,1967,51.00,2656,35.00,25668,16.50
2039,2021-02-17,15,16,25,26,31,33,12,1,16,3,4,4,3,0,3,2,2,0,0.00,2,24961.00,36,1175.00,64,125.00,1132,63.00,1596,42.00,15703,16.50
2038,2021-02-13,1,8,16,18,20,27,13,9,"8,20",6,1,3,4,2,4,1,0,0,0.00,1,39287.00,45,988.00,88,106.00,1566,54.00,2078,37.00,21031,16.50
2037,2021-02-10,8,19,20,24,26,40,2,4,"2,8",4,3,1,6,2,2,2,1,0,0.00,2,32470.00,26,1218.00,78,94.00,1132,57.00,1593,38.00,15928,16.50
2036,2021-02-06,2,3,8,10,11,38,35,5,,5,2,3,4,4,1,0,2,0,0.00,0,0.00,44,1387.00,85,110.00,1519,52.00,1762,43.00,21245,16.50
2035,2021-02-03,1,19,24,26,32,37,17,7,1,3,4,4,3,1,2,2,2,0,0.00,0,0.00,21,1838.00,57,114.00,873,61.00,1274,40.00,12632,16.50
2034,2021-01-30,1,11,18,20,29,34,28,4,"28,29",4,3,3,4,1,3,2,1,0,0.00,1,56443.00,36,1053.00,57,128.00,1090,60.00,1561,41.00,16215,16.50
2033,2021-01-27,10,15,17,23,28,29,26,9,,3,4,4,3,1,2,4,0,0,0.00,0,0.00,15,2054.00,40,119.00,822,55.00,1042,40.00,10834,16.50
2032,2021-01-23,4,6,16,20,30,40,18,8,6,5,2,0,7,2,3,1,1,0,0.00,0,0.00,35,1347.00,66,105.00,1186,53.00,1465,39.00,15436,16.50
2031,2021-01-20,5,6,9,11,17,38,7,7,"17,38",6,1,5,2,4,2,0,1,1,8500000.00,0,0.00,29,1404.00,79,84.00,1072,53.00,1786,31.00,14721,16.50
2030,2021-01-16,2,13,17,18,19,30,38,3,"17,38",5,2,3,4,1,4,1,1,0,0.00,2,34296.00,30,1138.00,61,126.00,1244,53.00,1471,43.00,17787,16.50
2029,2021-01-13,17,25,26,35,37,38,31,4,17,1,6,5,2,0,1,2,4,0,0.00,0,0.00,15,2115.00,44,126.00,761,65.00,1006,44.00,10902,16.50
2028,2021-01-09,11,14,17,28,30,34,10,9,,4,3,2,5,1,3,2,1,0,0.00,0,0.00,20,2202.00,68,106.00,1091,59.00,1364,42.00,14364,16.50
2027,2021-01-06,1,6,16,18,23,32,3,5,,5,2,3,4,3,2,1,1,1,4500000.00,2,19166.00,22,1172.00,56,96.00,814,56.00,1172,37.00,11694,16.50
2026,2021-01-02,4,15,20,29,36,39,40,8,,3,4,3,4,1,2,1,3,2,2833333.00,0,0.00,32,1763.00,53,142.00,1087,65.00,1537,44.00,16227,16.50
2025,2020-12-30,2,5,9,24,26,28,25,10,2,3,4,3,4,3,0,4,0,0,0.00,0,0.00,21,1631.00,44,112.00,791,57.00,1053,40.00,10888,16.50
2024,2020-12-26,1,7,11,16,21,38,2,5,"11,38",5,2,4,3,3,2,1,1,1,18250000.00,3,34549.00,74,1042.00,165,102.00,2753,52.00,3417,39.00,35932,16.50
2023,2020-12-23,19,25,26,27,34,38,11,8,,2,5,4,3,0,2,3,2,0,0.00,0,0.00,40,1737.00,97,110.00,1536,60.00,2139,41.00,21165,16.50
2022,2020-12-19,5,16,31,37,39,40,7,8,,3,4,5,2,2,1,0,4,0,0.00,2,39894.00,50,1091.00,109,105.00,1507,62.00,2070,42.00,21202,16.50
2021,2020-12-16,2,10,12,17,19,26,29,3,,5,2,3,4,2,3,2,0,0,0.00,2,22847.00,39,884.00,95,84.00,1285,50.00,1816,35.00,18097,16.50
2020,2020-12-12,1,5,9,18,21,35,16,3,,5,2,5,2,3,2,1,1,0,0.00,1,37873.00,28,1251.00,84,104.00,1486,52.00,1841,38.00,20485,16.50
2019,2020-12-09,17,20,22,27,29,34,6,9,20,3,4,3,4,1,2,3,1,0,0.00,0,0.00,25,1632.00,57,110.00,878,60.00,1105,42.00,12152,16.50
2018,2020-12-05,1,4,10,14,15,20,8,7,4,7,0,2,5,4,3,0,0,0,0.00,3,15761.00,38,921.00,92,84.00,1269,51.00,1926,33.00,17212,16.50
2017,2020-12-02,2,4,6,25,30,40,12,8,,4,3,1,6,3,1,2,1,0,0.00,3,16499.00,20,1111.00,67,82.00,812,55.00,1203,35.00,11143,16.50
2016,2020-11-28,3,10,13,22,27,37,33,1,3,3,4,5,2,2,1,2,2,0,0.00,0,0.00,25,1702.00,72,81.00,958,58.00,1314,40.00,13751,16.50
2015,2020-11-25,2,3,14,29,30,35,9,9,,4,3,4,3,3,1,2,1,1,9000000.00,0,0.00,23,1853.00,44,132.00,846,64.00,1173,42.00,11535,16.50
2014,2020-11-21,5,6,7,15,19,36,37,8,36,5,2,5,2,3,2,0,2,0,0.00,2,34613.00,29,1166.00,62,117.00,1169,55.00,1409,44.00,16946,16.50
2013,2020-11-18,21,23,24,27,30,38,36,8,23,0,7,3,4,0,0,5,2,0,0.00,1,24068.00,18,1291.00,48,115.00,787,61.00,908,46.00,10691,16.50
2012,2020-11-14,10,23,26,29,39,40,15,6,26,2,5,4,3,1,1,3,2,0,0.00,0,0.00,34,1493.00,62,118.00,1073,59.00,1388,42.00,14512,16.50
2011,2020-11-11,3,4,13,17,26,35,2,4,,5,2,4,3,3,2,1,1,1,14333333.00,1,40399.00,36,1072.00,61,116.00,1140,58.00,1492,40.00,15994,16.50
2010,2020-11-07,1,14,16,20,24,31,10,4,,5,2,2,5,2,3,1,1,0,0.00,5,17014.00,34,1186.00,96,101.00,1397,59.00,2018,37.00,19706,16.50
2009,2020-11-04,5,12,21,22,25,39,37,5,"22,39",2,5,5,2,1,1,3,2,0,0.00,2,26819.00,22,1269.00,65,112.00,1092,54.00,1295,42.00,15012,16.50
2008,2020-10-31,3,19,22,26,28,39,32,4,"28,39",2,5,3,4,1,1,3,2,0,0.00,0,0.00,31,1788.00,76,115.00,1266,58.00,1642,42.00,17671,16.50
2007,2020-10-28,12,17,28,35,37,40,39,1,12,2,5,4,3,0,2,1,4,0,0.00,0,0.00,13,2291.00,49,117.00,715,63.00,1036,42.00,10028,16.50
2006,2020-10-24,11,12,13,19,22,36,2,6,,5,2,3,4,1,4,1,1,0,0.00,1,34635.00,25,1311.00,75,101.00,1336,52.00,1776,36.00,17345,16.50
2005,2020-10-21,1,6,18,26,38,40,7,9,"26,40",4,3,2,5,3,1,1,2,0,0.00,1,43486.00,23,1034.00,48,107.00,701,58.00,1022,38.00,9522,16.50
2004,2020-10-17,14,19,20,22,23,40,26,7,40,3,4,2,5,0,3,3,1,1,5500000.00,0,0.00,24,1973.00,92,101.00,1240,56.00,1637,39.00,17312,16.50
2003,2020-10-14,1,5,16,21,31,34,40,4,"1,5,31",3,4,4,3,2,1,1,3,0,0.00,0,0.00,19,1721.00,49,109.00,793,58.00,1012,41.00,10257,16.50
2002,2020-10-10,1,5,20,31,32,33,13,7,,4,3,5,2,2,2,0,3,1,5500000.00,1,31031.00,19,1553.00,66,121.00,1127,63.00,1666,40.00,15860,16.50
2001,2020-10-07,6,19,23,29,39,40,26,8,"23,39",2,5,4,3,1,1,3,2,0,0.00,1,44413.00,15,1382.00,42,117.00,785,57.00,1005,41.00,11023,16.50
2000,2020-10-03,2,9,23,30,32,39,3,7,39,3,4,4,3,3,0,2,2,1,5000000.00,2,35104.00,30,1141.00,80,100.00,1139,57.00,1679,38.00,16354,16.50
1999,2020-09-30,12,16,25,29,35,39,33,1,12,2,5,5,2,0,2,2,3,1,8333333.00,0,0.00,22,1940.00,63,111.00,951,62.00,1174,45.00,12358,16.50
1998,2020-09-26,1,3,9,11,23,37,12,3,"1,11",5,2,6,1,3,2,1,1,0,0.00,0,0.00,32,1582.00,92,88.00,1663,46.00,2091,33.00,19990,16.50
1997,2020-09-23,1,4,11,17,18,24,5,2,"11,17",6,1,4,3,3,3,1,0,0,0.00,2,17610.00,17,1266.00,86,76.00,954,50.00,1306,35.00,12447,16.50
1996,2020-09-19,6,7,17,26,34,40,11,4,"11,17",4,3,3,4,2,2,1,2,0,0.00,1,40973.00,23,1389.00,79,99.00,1115,61.00,1641,38.00,16127,16.50
1995,2020-09-16,11,17,18,25,29,37,22,8,"17,18",3,4,5,2,0,3,3,1,1,5500000.00,0,0.00,22,1646.00,51,108.00,921,57.00,1152,39.00,12407,16.50
1994,2020-09-12,1,3,17,23,32,35,18,1,1,4,3,5,2,2,2,1,2,0,0.00,0,0.00,20,2297.00,71,117.00,1035,63.00,1484,42.00,14796,16.50
1993,2020-09-09,1,5,15,21,24,36,13,5,"5,24",4,3,5,2,2,2,2,1,1,4333333.00,1,26180.00,20,1257.00,50,109.00,875,58.00,1224,38.00,12142,16.50
1992,2020-09-05,5,10,14,18,24,30,9,5,,5,2,2,5,3,2,2,0,1,4200000.00,0,0.00,44,1691.00,132,96.00,2120,52.00,2890,36.00,29063,16.50
1991,2020-09-02,8,15,17,19,20,27,11,9,"8,19,20",6,1,5,2,1,5,1,0,1,10500000.00,0,0.00,30,1624.00,98,88.00,1258,54.00,1758,36.00,17237,16.50
1990,2020-08-29,8,14,19,20,23,37,16,6,,5,2,3,4,1,4,1,1,0,0.00,2,28541.00,34,1304.00,100,110.00,1573,58.00,2136,39.00,21943,16.50
1989,2020-08-26,7,13,15,18,32,40,29,8,,4,3,4,3,1,3,1,2,0,0.00,2,18808.00,36,936.00,94,88.00,1013,58.00,1401,39.00,14929,16.50
1988,2020-08-22,20,24,26,36,37,39,4,4,"26,37",2,5,2,5,1,1,2,3,0,0.00,0,0.00,35,1734.00,76,121.00,1124,68.00,1567,45.00,16420,16.50
1987,2020-08-19,13,25,26,30,31,37,15,9,,2,5,5,2,0,2,3,2,0,0.00,1,36702.00,18,1358.00,64,102.00,786,60.00,1016,44.00,10916,16.50
1986,2020-08-15,8,12,21,22,23,27,16,1,16,3,4,3,4,1,2,4,0,0,0.00,10,5023999.00,128,1225.00,349,106.00,5955,55.00,7471,40.00,78858,16.50
1985,2020-08-12,10,16,25,29,32,34,40,4,16,2,5,2,5,1,1,2,3,0,0.00,4,29230.00,76,1258.00,200,114.00,3396,59.00,4492,42.00,45975,15.00
1984,2020-08-08,4,7,11,16,23,28,36,5,,4,3,3,4,2,2,2,1,0,0.00,4,25448.00,115,881.00,243,99.00,4071,49.00,4564,40.00,53468,15.00
1983,2020-08-05,5,9,19,20,22,24,6,4,"20,22,24",5,2,3,4,3,2,2,0,0,0.00,3,29923.00,68,1113.00,205,90.00,3036,51.00,4075,36.00,40291,15.00
1982,2020-08-01,7,16,22,24,31,34,20,2,,3,4,2,5,1,2,2,2,0,0.00,3,35153.00,93,1014.00,188,103.00,2927,56.00,3679,40.00,38530,15.00
1981,2020-07-29,6,21,28,36,37,40,17,8,"28,40",2,5,3,4,1,1,2,3,0,0.00,2,49275.00,48,1201.00,100,124.00,1847,61.00,2443,43.00,25580,15.00
1980,2020-07-25,10,11,12,28,38,40,33,3,"10,40",3,4,2,5,1,2,1,3,0,0.00,1,59740.00,49,1253.00,151,105.00,2144,58.00,2984,40.00,30637,15.00
1979,2020-07-22,4,10,18,20,30,40,25,7,10,4,3,1,6,2,2,2,1,0,0.00,0,0.00,52,1229.00,124,83.00,1938,48.00,2517,34.00,23503,15.00
1978,2020-07-18,1,9,10,16,22,23,33,10,"10,16",4,3,4,3,3,1,2,1,0,0.00,1,46865.00,40,1165.00,100,113.00,1750,54.00,2151,42.00,23359,15.00
1977,2020-07-15,10,11,16,19,29,34,24,4,"16,29",4,3,3,4,1,3,2,1,0,0.00,2,22586.00,28,1235.00,68,106.00,1156,58.00,1662,39.00,16583,15.00
1976,2020-07-11,8,16,18,21,29,40,2,8,,4,3,2,5,2,2,2,1,0,0.00,1,33392.00,36,1191.00,118,91.00,1557,56.00,2219,37.00,22051,15.00
1975,2020-07-08,14,15,24,31,32,37,17,5,,3,4,4,3,0,3,1,3,0,0.00,0,0.00,17,2366.00,66,114.00,900,66.00,1385,41.00,13228,15.00
1974,2020-07-04,2,6,7,23,25,30,39,5,"25,39",3,4,4,3,3,0,3,1,0,0.00,1,31607.00,39,1021.00,82,108.00,1315,55.00,1603,42.00,18718,15.00
1973,2020-07-01,1,15,22,25,35,39,13,4,35,3,4,6,1,1,2,2,2,0,0.00,2,21096.00,22,1151.00,55,106.00,848,60.00,1202,39.00,11323,15.00
1972,2020-06-27,4,8,20,29,31,35,19,4,"4,29,35",4,3,4,3,2,2,1,2,0,0.00,0,0.00,40,1442.00,72,117.00,1230,60.00,1665,40.00,17145,15.00
1971,2020-06-24,4,29,34,35,39,40,12,5,"29,35",2,5,3,4,1,1,1,4,0,0.00,1,40729.00,8,2089.00,42,130.00,758,64.00,1035,43.00,10301,15.00
1970,2020-06-20,2,3,10,11,29,35,23,8,"2,35",4,3,5,2,3,1,2,1,0,0.00,0,0.00,32,1527.00,69,103.00,1111,56.00,1534,38.00,15218,15.00
1969,2020-06-17,2,24,32,35,36,38,40,6,2,1,6,1,6,1,0,1,5,1,10333333.00,2,25919.00,24,1351.00,64,110.00,888,65.00,1254,42.00,12580,15.00
1968,2020-06-13,2,8,17,18,27,29,15,3,"15,17",5,2,4,3,2,3,2,0,0,0.00,0,0.00,46,1217.00,91,94.00,1511,48.00,1971,36.00,19802,15.00
1967,2020-06-10,6,11,12,15,17,22,39,8,"6,11,12,39",5,2,4,3,1,4,1,1,0,0.00,1,47866.00,30,880.00,49,119.00,1015,49.00,1137,41.00,13336,15.00
1966,2020-06-06,6,10,11,12,25,39,5,6,,5,2,4,3,3,2,1,1,0,0.00,1,27627.00,24,1288.00,79,97.00,1286,53.00,1783,35.00,17042,15.00
1965,2020-06-03,2,29,30,33,35,40,21,5,2,1,6,4,3,1,0,3,3,0,0.00,0,0.00,18,1845.00,38,130.00,715,62.00,983,42.00,9820,15.00
1964,2020-05-30,2,4,12,13,15,28,5,10,,6,1,3,4,3,3,1,0,0,0.00,0,0.00,20,2048.00,54,114.00,1028,57.00,1410,37.00,13966,15.00
1963,2020-05-27,1,9,20,29,31,34,25,1,29,3,4,5,2,2,1,2,2,1,7333333.00,1,29197.00,14,1479.00,52,116.00,774,63.00,1066,43.00,10741,15.00
1962,2020-05-23,10,12,14,28,32,35,29,8,"29,32",3,4,2,5,1,2,2,2,0,0.00,0,0.00,34,1454.00,66,114.00,1117,59.00,1406,43.00,15043,15.00
1961,2020-05-20,8,19,32,36,38,39,29,2,,2,5,3,4,1,1,1,4,0,0.00,0,0.00,17,1861.00,48,117.00,691,62.00,967,43.00,9754,15.00
1960,2020-05-16,10,15,20,26,31,34,5,1,"5,20",4,3,3,4,2,2,1,2,0,0.00,0,0.00,9,3724.00,60,104.00,910,64.00,1383,38.00,12254,15.00
1959,2020-05-13,5,6,18,20,29,33,7,9,"7,29,33",5,2,4,3,3,2,1,1,1,10333333.00,0,0.00,16,1923.00,36,120.00,725,58.00,992,39.00,9872,15.00
1958,2020-05-09,7,15,22,27,29,38,33,10,,2,5,5,2,1,1,3,2,0,0.00,1,32123.00,25,1032.00,50,116.00,843,58.00,1054,44.00,11677,15.00
1957,2020-05-06,1,9,12,23,36,39,13,6,"9,39",4,3,5,2,2,2,1,2,0,0.00,0,0.00,13,1950.00,42,102.00,609,60.00,868,40.00,8976,15.00
1956,2020-05-02,6,7,9,22,24,38,39,4,24,3,4,3,4,3,0,2,2,0,0.00,1,30337.00,27,1001.00,66,98.00,847,56.00,1077,42.00,12153,15.00
1955,2020-04-29,11,16,23,24,29,33,20,3,,3,4,4,3,0,3,3,1,0,0.00,0,0.00,13,1642.00,25,130.00,494,60.00,717,40.00,7250,15.00
1954,2020-04-25,5,12,19,22,25,38,32,8,5,3,4,3,4,1,2,2,2,0,0.00,1,52859.00,13,1262.00,33,124.00,650,57.00,895,40.00,9663,15.00
1953,2020-04-22,5,7,8,16,31,33,20,8,8,5,2,4,3,3,2,0,2,0,0.00,0,0.00,19,1272.00,38,96.00,490,58.00,737,37.00,7561,15.00
1952,2020-04-18,1,4,6,8,11,19,34,1,,6,1,3,4,4,2,0,1,1,13200000.00,2,15593.00,43,561.00,53,104.00,1220,37.00,1008,42.00,13205,15.00
1951,2020-04-15,3,15,17,22,26,29,18,5,17,4,3,4,3,1,3,3,0,0,0.00,2,18261.00,12,1298.00,51,93.00,670,55.00,882,39.00,9448,15.00
1950,2020-04-11,8,17,23,25,27,28,7,3,25,3,4,5,2,2,1,4,0,0,0.00,1,23304.00,20,1044.00,67,80.00,876,52.00,1228,33.00,11518,15.00
1949,2020-04-08,5,11,20,25,26,40,16,2,"11,20",4,3,3,4,1,3,2,1,0,0.00,0,0.00,8,2518.00,28,117.00,565,56.00,802,38.00,7976,15.00
1948,2020-04-04,6,10,11,13,20,30,31,2,,5,2,3,4,2,3,1,1,0,0.00,2,24220.00,23,860.00,51,92.00,741,48.00,886,38.00,9534,15.00
1947,2020-04-01,8,21,25,28,32,35,18,3,35,2,5,3,4,1,1,3,2,0,0.00,0,0.00,11,1888.00,30,105.00,442,63.00,719,37.00,6509,15.00
